date,month_num,cluster_id,recent_cases,total_cases,cases,location,latitude,longitude,source_file,source_folder
2014-06-13,6.0,1.0,22.0,147.0,9.0,hougang street 11 (block 160),1.352046,103.879036,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,15.0,hougang street 11 (block 161),1.352572,103.87866,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,3.0,jalan geneng,1.3538449,103.8804449,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,4.0,kampong sireh,1.353964,103.8793943,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,1.0,lorong ah soo (block 138),1.351672,103.884257,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,1.0,lorong ah soo (block 139),1.352196,103.884214,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,1.0,lorong ah soo (block 140),1.352583,103.883728,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,2.0,lorong ah soo (block 141),1.353064,103.883778,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,1.0,lorong ah soo (block 142),1.3527209,103.8829422,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,1.0,lorong ah soo (block 143),1.3524529,103.882963,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,1.0,lorong ah soo (block 145),1.351603,103.88343,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,1.0,sireh place,1.3539357,103.8788435,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,3.0,surin avenue,1.355591,103.882691,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,2.0,surin lane,1.3548645,103.881188,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,5.0,taman sireh,1.3536539,103.8796448,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,1.0,22.0,147.0,3.0,upper serangoon road,1.3576645,103.8825205,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,2.0,25.0,124.0,120.0,flora drive (near tpe),1.356027,103.96441,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,2.0,25.0,124.0,4.0,flora road,1.3597124,103.9658931,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,15.0,jalan chermat,1.3505304,103.8770482,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,37.0,lorong lew lian,1.350235,103.877456,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,9.0,lorong lew lian (block 1),1.350909,103.875414,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,3.0,lorong lew lian (block 2),1.3507319,103.8758729,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,2.0,lorong lew lian (block 3),1.3505557,103.8760861,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,6.0,lorong lew lian (block 4),1.350291,103.876432,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,8.0,lorong lew lian (block 5),1.350018,103.87682,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,1.0,lorong lew lian (block 6),1.349461,103.877283,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,12.0,lorong ong lye,1.3479061,103.8790304,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,1.0,serangoon avenue 1 (block 425),1.3482045,103.8765353,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,3.0,serangoon avenue 1 (block 426),1.3478327,103.8759765,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,1.0,serangoon central (block 412),1.3484259,103.873192,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,2.0,serangoon central (block 413),1.349186,103.873913,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,2.0,serangoon central (block 414),1.349008,103.87429,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,2.0,serangoon central (block 415),1.34968,103.874517,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,4.0,serangoon central (block 416),1.350193,103.87478,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,1.0,serangoon central (block 417),1.349826,103.875076,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,2.0,serangoon central (block 418),1.349662,103.8752,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,3.0,serangoon central (block 419),1.349254,103.8758048,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,2.0,serangoon central (block 422),1.348855,103.8759606,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,1.0,serangoon central (block 423),1.3485302,103.8754995,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,1.0,upper paya lebar road,1.3433729,103.8827464,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,3.0,6.0,124.0,6.0,upper serangoon road,1.3576645,103.8825205,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,11.0,da silva lane,1.363598,103.882883,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,2.0,florence road,1.3656983,103.8858431,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,1.0,glasgow road,1.36162,103.878666,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,20.0,kovan road,1.3586534,103.8813679,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,1.0,kovan rise,1.361967,103.885004,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,2.0,lim ah pin road,1.364331,103.886614,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,21.0,lowland road,1.361446,103.883249,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,6.0,richards avenue,1.3618734,103.8817394,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,2.0,richards place,1.3619294,103.8806616,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,9.0,simon lane,1.3633389,103.8845221,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,2.0,simon road,1.3621474,103.8854105,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,2.0,simon walk,1.3620646,103.8844836,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,2.0,teow hock avenue,1.3618413,103.8799705,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,4.0,45.0,83.0,2.0,upper serangoon road,1.3576645,103.8825205,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,2.0,hougang avenue 1 (block 101),1.3550354,103.891224,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,1.0,hougang avenue 1 (block 103),1.355832,103.8910918,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,4.0,hougang avenue 3 (block 247),1.3592261,103.8914645,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,7.0,hougang avenue 3 (block 248),1.3594936,103.892492,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,13.0,hougang avenue 3 (block 249),1.3596597,103.8917267,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,1.0,hougang avenue 3 (block 251),1.3599509,103.891352,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,5.0,hougang avenue 3 (block 252),1.3602211,103.8925821,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,6.0,hougang avenue 3 (block 253),1.360423,103.892033,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,1.0,hougang street 22 (block 240),1.356396,103.890502,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,1.0,hougang street 22 (block 241),1.356457,103.891594,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,3.0,hougang street 22 (block 242),1.357334,103.891882,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,3.0,hougang street 22 (block 243),1.3575442,103.8916947,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,4.0,hougang street 22 (block 244),1.358071,103.891739,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,12.0,hougang street 22 (block 245),1.358423,103.891648,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,2.0,hougang street 22 (block 246),1.358775,103.8913309,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,6.0,jalan hock chye,1.3596003,103.8896132,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,1.0,jalan teliti,1.3605665,103.8910942,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,1.0,tampines road,1.3686923,103.9101195,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,5.0,29.0,74.0,1.0,tampines road (block 159),1.362293,103.892321,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,9.0,jalan grisek,1.324459,103.9179367,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,4.0,jalan krian,1.324161,103.915626,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,8.0,jalan lapang,1.322854,103.91659,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,6.0,jalan paras,1.3264605,103.9162657,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,2.0,jalan sayang,1.322645,103.915034,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,12.0,jalan selamat,1.3248603,103.9155274,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,4.0,jalan senang,1.326895,103.916294,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,2.0,jalan senyum,1.3226043,103.9143789,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,3.0,jalan waringin,1.3230531,103.9181275,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,6.0,12.0,53.0,3.0,taman kembangan,1.324762,103.914835,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,1.0,jalan korban,1.3445787,103.8837298,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,2.0,jalan lokam,1.3463009,103.8835893,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,3.0,jalan mahir,1.3451939,103.8844771,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,3.0,jalan usaha,1.345113,103.8828221,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,2.0,rochdale road,1.3434569,103.8837465,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,12.0,tai keng gardens,1.3472032,103.8849541,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,4.0,tai keng lane,1.346427,103.884152,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,6.0,tai keng place,1.3453343,103.8852373,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,1.0,thrift drive,1.3440044,103.8834729,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,7.0,13.0,35.0,1.0,upper paya lebar,1.343373,103.882746,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,8.0,16.0,27.0,8.0,flora drive,1.3574973,103.9649184,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,8.0,16.0,27.0,19.0,flora road,1.3597124,103.9658931,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,1.0,aroozoo avenue,1.3550739,103.884754,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,1.0,hougang avenue 1 (block 232),1.358574,103.888523,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,5.0,hougang street 21 (block 208),1.358844,103.886685,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,1.0,hougang street 21 (block 211),1.359336,103.887765,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,2.0,hougang street 21 (block 212),1.359509,103.888103,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,2.0,hougang street 21 (block 231),1.358346,103.887903,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,1.0,hougang street 21 (block 232),1.358539,103.888542,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,1.0,hougang street 21 (block 233),1.357637,103.888193,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,1.0,hougang street 21 (block 235),1.3571386,103.8884951,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,1.0,jalan mastuli,1.3545938,103.8856956,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,2.0,jalan songket,1.3566898,103.8864365,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,2.0,jalan teliti,1.3605665,103.8910942,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,9.0,3.0,21.0,1.0,tampines road,1.3686923,103.9101195,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,1.0,harvey road,1.3344814,103.8842391,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,4.0,jalan gembira,1.332269,103.88058,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,2.0,jalan kemajuan,1.3332399,103.8815882,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,1.0,jalan mulia,1.3329136,103.8801177,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,2.0,joo seng road (block 20),1.33441,103.881537,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,1.0,joo seng road (block 21),1.334231,103.880907,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,3.0,kampong ampat,1.3344237,103.8830503,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,3.0,macpherson road,1.331082,103.8785853,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,10.0,11.0,18.0,1.0,mactaggart road,1.3345046,103.8843338,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,11.0,3.0,14.0,1.0,hougang avenue 3 (block 17),1.3634853,103.8910588,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,11.0,3.0,14.0,1.0,hougang avenue 3 (block 18),1.3632169,103.891716,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,11.0,3.0,14.0,1.0,hougang avenue 3 (block 22),1.3642625,103.8903624,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,11.0,3.0,14.0,2.0,hougang street 31 (block 370),1.3636827,103.8894195,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,11.0,3.0,14.0,1.0,hougang street 31 (block 373),1.362682,103.890291,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,11.0,3.0,14.0,1.0,hougang street 31 (block 375),1.363265,103.889344,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,11.0,3.0,14.0,5.0,jalan rengkam,1.3624724,103.8884415,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,11.0,3.0,14.0,2.0,valley road,1.3617614,103.8876739,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,12.0,5.0,13.0,1.0,parry terrace,1.3666392,103.8782814,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,12.0,5.0,13.0,9.0,parry view,1.3658343,103.8790316,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,12.0,5.0,13.0,1.0,parry walk,1.366054,103.8784016,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,12.0,5.0,13.0,1.0,poh huat terrace,1.3672187,103.878876,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,12.0,5.0,13.0,1.0,sandilands road,1.362627,103.8782648,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,13.0,10.0,12.0,5.0,jalan kelichap,1.346903,103.881367,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,13.0,10.0,12.0,4.0,jalan lokam,1.3463009,103.8835893,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,13.0,10.0,12.0,2.0,paya lebar crescent,1.347344,103.882443,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,13.0,10.0,12.0,1.0,tai keng gardens,1.3472032,103.8849541,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,14.0,2.0,11.0,2.0,happy avenue north,1.3311019,103.8810221,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,14.0,2.0,11.0,1.0,happy avenue east,1.3303127,103.8815076,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,14.0,2.0,11.0,4.0,jalan anggerek,1.3299509,103.8821499,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,14.0,2.0,11.0,1.0,jalan jermin,1.3306975,103.8829031,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,14.0,2.0,11.0,3.0,macpherson road,1.331082,103.8785853,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,15.0,3.0,11.0,4.0,holland hill,1.310162,103.801655,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,15.0,3.0,11.0,2.0,jalan hitam manis,1.3085269,103.7982957,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,15.0,3.0,11.0,2.0,jalan kelabu asap,1.3107251,103.7977758,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,15.0,3.0,11.0,1.0,jalan puteh jerneh,1.3093701,103.7981948,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,15.0,3.0,11.0,2.0,queensway,1.2951445,103.799381,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,16.0,6.0,11.0,6.0,lorong 3 geylang,1.3147949,103.8731622,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,16.0,6.0,11.0,5.0,upper boon keng road (block 39),1.318769,103.874187,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,17.0,4.0,10.0,1.0,flower road,1.360238,103.881326,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,17.0,4.0,10.0,1.0,hendry close,1.3595186,103.8813928,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,17.0,4.0,10.0,1.0,highland road,1.3578622,103.8788124,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,17.0,4.0,10.0,2.0,highland walk,1.359539,103.87931,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,17.0,4.0,10.0,1.0,jalan chorak,1.360584,103.88178,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,17.0,4.0,10.0,4.0,kovan road,1.3586534,103.8813679,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,18.0,1.0,9.0,2.0,everitt road,1.312548,103.9028469,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,18.0,1.0,9.0,4.0,joo chiat lane,1.31265,103.903609,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,18.0,1.0,9.0,2.0,koon seng road,1.3115679,103.9043274,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,18.0,1.0,9.0,1.0,mangis road,1.3138363,103.9035744,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,19.0,4.0,8.0,1.0,butterworth lane,1.3122487,103.8942099,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,19.0,4.0,8.0,1.0,carpmael road,1.3107528,103.8999069,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,19.0,4.0,8.0,1.0,haig road (block 2),1.3124461,103.897474,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,19.0,4.0,8.0,1.0,haig road (block 3),1.31175,103.897224,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,19.0,4.0,8.0,1.0,haig road (block 6),1.3131874,103.8970112,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,19.0,4.0,8.0,3.0,ipoh lane,1.3117833,103.8955874,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,20.0,5.0,8.0,4.0,carpmael road,1.3107528,103.8999069,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,20.0,5.0,8.0,1.0,haig road (block 1),1.3112027,103.8977006,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,20.0,5.0,8.0,1.0,haigsville drive,1.3101844,103.898462,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,20.0,5.0,8.0,2.0,joo chiat road,1.309934,103.9020481,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,21.0,4.0,8.0,2.0,lim tua tow road,1.3547054,103.8761912,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,21.0,4.0,8.0,3.0,sirat road,1.3576797,103.8762324,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,21.0,4.0,8.0,3.0,yio chu kang road,1.391191,103.8572159,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,22.0,2.0,7.0,2.0,chuan link,1.3608828,103.866351,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,22.0,2.0,7.0,5.0,lorong chuan,1.35202,103.86353,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,23.0,3.0,7.0,2.0,ee teow leng road,1.3583169,103.8783876,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,23.0,3.0,7.0,2.0,hillside drive,1.3577136,103.8773821,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,23.0,3.0,7.0,1.0,jansen road,1.3595474,103.8772902,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,23.0,3.0,7.0,2.0,kovan road,1.3586534,103.8813679,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,24.0,2.0,7.0,1.0,florence road,1.3656983,103.8858431,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,24.0,2.0,7.0,1.0,hougang avenue 2 (block 712),1.3658773,103.8873721,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,24.0,2.0,7.0,1.0,hougang avenue 2 (block 718),1.3665852,103.8862679,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,24.0,2.0,7.0,2.0,jalan tani,1.3668352,103.8848824,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,24.0,2.0,7.0,2.0,poh huat road,1.3665232,103.8822559,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,25.0,6.0,7.0,2.0,hythe road,1.368174,103.867378,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,25.0,6.0,7.0,4.0,kensington park road,1.3670313,103.8664946,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,25.0,6.0,7.0,1.0,worthing road,1.3682261,103.8679385,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,26.0,5.0,7.0,2.0,joon hiang road,1.3526704,103.8754361,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,26.0,5.0,7.0,2.0,serangoon central (block 203),1.352066,103.873216,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,26.0,5.0,7.0,1.0,serangoon central (block 207),1.353855,103.873433,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,26.0,5.0,7.0,2.0,recreation road,1.35221,103.8749385,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,27.0,3.0,7.0,1.0,tampines street 33 (block 349),1.353419,103.963088,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,27.0,3.0,7.0,1.0,tampines street 33 (block 350),1.353832,103.9628199,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,27.0,3.0,7.0,1.0,tampines street 33 (block 354),1.355099,103.962378,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,27.0,3.0,7.0,2.0,tampines street 33 (block 357),1.354099,103.961524,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,27.0,3.0,7.0,1.0,tampines street 34 (block 359),1.355936,103.961529,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,27.0,3.0,7.0,1.0,tampines street 34 (block 360),1.35543,103.96217,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,28.0,3.0,4.0,2.0,circuit road (block 48),1.325422,103.885575,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,28.0,3.0,4.0,1.0,circuit road (block 60),1.3255582,103.8866026,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,28.0,3.0,4.0,1.0,pipit road (block 54),1.3239209,103.8874699,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,29.0,3.0,4.0,2.0,haig avenue,1.3079797,103.8994102,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,29.0,3.0,4.0,1.0,haig road,1.3095036,103.8977451,140613-clusters.csv,incorrect_latitude_longitude
2014-06-13,6.0,29.0,3.0,4.0,1.0,seraya lane,1.3070263,103.9002295,140613-clusters.csv,incorrect_latitude_longitude
