date,year,month,day,station_id,station,station_name,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
2020-04-02,2020,4,2,S46,Sime Road,Sime Road,13.2,,,,,
2020-04-03,2020,4,3,S46,Sime Road,Sime Road,30.4,,,,,
2020-04-04,2020,4,4,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-05,2020,4,5,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-06,2020,4,6,S46,Sime Road,Sime Road,0.2,,,,,
2020-04-07,2020,4,7,S46,Sime Road,Sime Road,14.6,,,,,
2020-04-08,2020,4,8,S46,Sime Road,Sime Road,1.4,,,,,
2020-04-09,2020,4,9,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-10,2020,4,10,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-11,2020,4,11,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-12,2020,4,12,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-13,2020,4,13,S46,Sime Road,Sime Road,50.4,,,,,
2020-04-14,2020,4,14,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-15,2020,4,15,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-16,2020,4,16,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-17,2020,4,17,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-18,2020,4,18,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-19,2020,4,19,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-20,2020,4,20,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-21,2020,4,21,S46,Sime Road,Sime Road,15.4,,,,,
2020-04-22,2020,4,22,S46,Sime Road,Sime Road,0.6,,,,,
2020-04-23,2020,4,23,S46,Sime Road,Sime Road,8.8,,,,,
2020-04-24,2020,4,24,S46,Sime Road,Sime Road,45.0,,,,,
2020-04-25,2020,4,25,S46,Sime Road,Sime Road,0.4,,,,,
2020-04-26,2020,4,26,S46,Sime Road,Sime Road,9.2,,,,,
2020-04-27,2020,4,27,S46,Sime Road,Sime Road,2.4,,,,,
2020-04-28,2020,4,28,S46,Sime Road,Sime Road,0.0,,,,,
2020-04-29,2020,4,29,S46,Sime Road,Sime Road,3.4,,,,,
2020-04-30,2020,4,30,S46,Sime Road,Sime Road,26.4,,,,,
2020-05-01,2020,5,1,S46,Sime Road,Sime Road,7.6,,,,,
2020-05-02,2020,5,2,S46,Sime Road,Sime Road,0.2,,,,,
2020-05-03,2020,5,3,S46,Sime Road,Sime Road,8.6,,,,,
2020-05-04,2020,5,4,S46,Sime Road,Sime Road,1.8,,,,,
2020-05-05,2020,5,5,S46,Sime Road,Sime Road,0.0,,,,,
2020-05-06,2020,5,6,S46,Sime Road,Sime Road,7.0,,,,,
2020-05-07,2020,5,7,S46,Sime Road,Sime Road,0.0,,,,,
2020-05-08,2020,5,8,S46,Sime Road,Sime Road,50.6,,,,,
2020-05-09,2020,5,9,S46,Sime Road,Sime Road,0.2,,,,,
2020-05-10,2020,5,10,S46,Sime Road,Sime Road,9.2,,,,,
2020-05-11,2020,5,11,S46,Sime Road,Sime Road,2.0,,,,,
2020-05-12,2020,5,12,S46,Sime Road,Sime Road,0.0,,,,,
2020-05-13,2020,5,13,S46,Sime Road,Sime Road,0.4,,,,,
2020-05-14,2020,5,14,S46,Sime Road,Sime Road,2.4,,,,,
2020-05-15,2020,5,15,S46,Sime Road,Sime Road,1.2,,,,,
2020-05-16,2020,5,16,S46,Sime Road,Sime Road,0.0,,,,,
2020-05-17,2020,5,17,S46,Sime Road,Sime Road,46.2,,,,,
2020-05-18,2020,5,18,S46,Sime Road,Sime Road,0.8,,,,,
2020-05-19,2020,5,19,S46,Sime Road,Sime Road,0.0,,,,,
2020-05-20,2020,5,20,S46,Sime Road,Sime Road,14.0,,,,,
2020-05-21,2020,5,21,S46,Sime Road,Sime Road,1.4,,,,,
2020-05-22,2020,5,22,S46,Sime Road,Sime Road,20.4,,,,,
2020-05-23,2020,5,23,S46,Sime Road,Sime Road,3.2,,,,,
2020-05-24,2020,5,24,S46,Sime Road,Sime Road,0.0,,,,,
2020-05-25,2020,5,25,S46,Sime Road,Sime Road,0.0,,,,,
2020-05-26,2020,5,26,S46,Sime Road,Sime Road,9.4,,,,,
2020-05-27,2020,5,27,S46,Sime Road,Sime Road,6.2,,,,,
2020-05-28,2020,5,28,S46,Sime Road,Sime Road,16.2,,,,,
2020-05-29,2020,5,29,S46,Sime Road,Sime Road,0.2,,,,,
2020-05-30,2020,5,30,S46,Sime Road,Sime Road,0.0,,,,,
2020-05-31,2020,5,31,S46,Sime Road,Sime Road,0.6,,,,,
2020-06-01,2020,6,1,S46,Sime Road,Sime Road,6.8,,,,,
2020-06-02,2020,6,2,S46,Sime Road,Sime Road,0.0,,,,,
2020-06-03,2020,6,3,S46,Sime Road,Sime Road,0.0,,,,,
2020-06-04,2020,6,4,S46,Sime Road,Sime Road,4.8,,,,,
2020-06-05,2020,6,5,S46,Sime Road,Sime Road,0.8,,,,,
2020-06-06,2020,6,6,S46,Sime Road,Sime Road,4.0,,,,,
2020-06-07,2020,6,7,S46,Sime Road,Sime Road,0.0,,,,,
2020-06-08,2020,6,8,S46,Sime Road,Sime Road,5.0,,,,,
2020-06-09,2020,6,9,S46,Sime Road,Sime Road,0.0,,,,,
2020-06-10,2020,6,10,S46,Sime Road,Sime Road,8.0,,,,,
2020-06-11,2020,6,11,S46,Sime Road,Sime Road,2.2,,,,,
2020-06-12,2020,6,12,S46,Sime Road,Sime Road,24.8,,,,,
2020-06-13,2020,6,13,S46,Sime Road,Sime Road,38.2,,,,,
2020-06-14,2020,6,14,S46,Sime Road,Sime Road,12.2,,,,,
2020-06-15,2020,6,15,S46,Sime Road,Sime Road,0.2,,,,,
2020-06-16,2020,6,16,S46,Sime Road,Sime Road,3.4,,,,,
2020-06-17,2020,6,17,S46,Sime Road,Sime Road,19.0,,,,,
2020-06-18,2020,6,18,S46,Sime Road,Sime Road,0.4,,,,,
2020-06-19,2020,6,19,S46,Sime Road,Sime Road,3.6,,,,,
2020-06-20,2020,6,20,S46,Sime Road,Sime Road,24.8,,,,,
2020-06-21,2020,6,21,S46,Sime Road,Sime Road,22.0,,,,,
2020-06-22,2020,6,22,S46,Sime Road,Sime Road,3.6,,,,,
2020-06-23,2020,6,23,S46,Sime Road,Sime Road,84.8,,,,,
2020-06-24,2020,6,24,S46,Sime Road,Sime Road,21.0,,,,,
2020-06-25,2020,6,25,S46,Sime Road,Sime Road,0.2,,,,,
2020-06-26,2020,6,26,S46,Sime Road,Sime Road,0.0,,,,,
2020-06-27,2020,6,27,S46,Sime Road,Sime Road,2.2,,,,,
2020-06-28,2020,6,28,S46,Sime Road,Sime Road,3.6,,,,,
2020-06-29,2020,6,29,S46,Sime Road,Sime Road,1.2,,,,,
2020-06-30,2020,6,30,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-01,2020,7,1,S46,Sime Road,Sime Road,1.8,,,,,
2020-07-02,2020,7,2,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-03,2020,7,3,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-04,2020,7,4,S46,Sime Road,Sime Road,5.8,,,,,
2020-07-05,2020,7,5,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-06,2020,7,6,S46,Sime Road,Sime Road,3.0,,,,,
2020-07-07,2020,7,7,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-08,2020,7,8,S46,Sime Road,Sime Road,3.0,,,,,
2020-07-09,2020,7,9,S46,Sime Road,Sime Road,5.8,,,,,
2020-07-10,2020,7,10,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-11,2020,7,11,S46,Sime Road,Sime Road,4.4,,,,,
2020-07-12,2020,7,12,S46,Sime Road,Sime Road,12.2,,,,,
2020-07-13,2020,7,13,S46,Sime Road,Sime Road,25.0,,,,,
2020-07-14,2020,7,14,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-15,2020,7,15,S46,Sime Road,Sime Road,0.6,,,,,
2020-07-16,2020,7,16,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-17,2020,7,17,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-18,2020,7,18,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-19,2020,7,19,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-20,2020,7,20,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-21,2020,7,21,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-22,2020,7,22,S46,Sime Road,Sime Road,37.8,,,,,
2020-07-23,2020,7,23,S46,Sime Road,Sime Road,2.8,,,,,
2020-07-24,2020,7,24,S46,Sime Road,Sime Road,11.2,,,,,
2020-07-25,2020,7,25,S46,Sime Road,Sime Road,0.8,,,,,
2020-07-26,2020,7,26,S46,Sime Road,Sime Road,9.0,,,,,
2020-07-27,2020,7,27,S46,Sime Road,Sime Road,23.0,,,,,
2020-07-28,2020,7,28,S46,Sime Road,Sime Road,1.6,,,,,
2020-07-29,2020,7,29,S46,Sime Road,Sime Road,9.8,,,,,
2020-07-30,2020,7,30,S46,Sime Road,Sime Road,0.0,,,,,
2020-07-31,2020,7,31,S46,Sime Road,Sime Road,10.6,,,,,
2020-08-01,2020,8,1,S46,Sime Road,Sime Road,0.8,,,,,
2020-08-02,2020,8,2,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-03,2020,8,3,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-04,2020,8,4,S46,Sime Road,Sime Road,3.8,,,,,
2020-08-05,2020,8,5,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-06,2020,8,6,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-07,2020,8,7,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-08,2020,8,8,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-09,2020,8,9,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-10,2020,8,10,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-11,2020,8,11,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-12,2020,8,12,S46,Sime Road,Sime Road,3.4,,,,,
2020-08-13,2020,8,13,S46,Sime Road,Sime Road,47.8,,,,,
2020-08-14,2020,8,14,S46,Sime Road,Sime Road,51.2,,,,,
2020-08-15,2020,8,15,S46,Sime Road,Sime Road,3.0,,,,,
2020-08-16,2020,8,16,S46,Sime Road,Sime Road,0.2,,,,,
2020-08-17,2020,8,17,S46,Sime Road,Sime Road,13.2,,,,,
2020-08-18,2020,8,18,S46,Sime Road,Sime Road,6.2,,,,,
2020-08-19,2020,8,19,S46,Sime Road,Sime Road,2.6,,,,,
2020-08-20,2020,8,20,S46,Sime Road,Sime Road,0.6,,,,,
2020-08-21,2020,8,21,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-22,2020,8,22,S46,Sime Road,Sime Road,19.0,,,,,
2020-08-23,2020,8,23,S46,Sime Road,Sime Road,11.2,,,,,
2020-08-24,2020,8,24,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-25,2020,8,25,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-26,2020,8,26,S46,Sime Road,Sime Road,6.4,,,,,
2020-08-27,2020,8,27,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-28,2020,8,28,S46,Sime Road,Sime Road,12.8,,,,,
2020-08-29,2020,8,29,S46,Sime Road,Sime Road,2.8,,,,,
2020-08-30,2020,8,30,S46,Sime Road,Sime Road,0.0,,,,,
2020-08-31,2020,8,31,S46,Sime Road,Sime Road,0.0,,,,,
2020-09-01,2020,9,1,S46,Sime Road,Sime Road,1.0,,,,,
2020-09-02,2020,9,2,S46,Sime Road,Sime Road,3.8,,,,,
2020-09-03,2020,9,3,S46,Sime Road,Sime Road,24.8,,,,,
2020-09-04,2020,9,4,S46,Sime Road,Sime Road,1.2,,,,,
2020-09-05,2020,9,5,S46,Sime Road,Sime Road,27.4,,,,,
2020-09-06,2020,9,6,S46,Sime Road,Sime Road,5.8,,,,,
2020-09-07,2020,9,7,S46,Sime Road,Sime Road,0.2,,,,,
2020-09-08,2020,9,8,S46,Sime Road,Sime Road,0.0,,,,,
2020-09-09,2020,9,9,S46,Sime Road,Sime Road,0.0,,,,,
2020-09-10,2020,9,10,S46,Sime Road,Sime Road,11.8,,,,,
2020-09-11,2020,9,11,S46,Sime Road,Sime Road,34.2,,,,,
2020-09-12,2020,9,12,S46,Sime Road,Sime Road,20.4,,,,,
2020-09-13,2020,9,13,S46,Sime Road,Sime Road,41.6,,,,,
2020-09-14,2020,9,14,S46,Sime Road,Sime Road,14.2,,,,,
2020-09-15,2020,9,15,S46,Sime Road,Sime Road,0.2,,,,,
2020-09-16,2020,9,16,S46,Sime Road,Sime Road,26.0,,,,,
2020-09-17,2020,9,17,S46,Sime Road,Sime Road,0.0,,,,,
2020-09-18,2020,9,18,S46,Sime Road,Sime Road,0.0,,,,,
2020-09-19,2020,9,19,S46,Sime Road,Sime Road,9.8,,,,,
2020-09-20,2020,9,20,S46,Sime Road,Sime Road,0.0,,,,,
2020-09-21,2020,9,21,S46,Sime Road,Sime Road,3.4,,,,,
2020-09-22,2020,9,22,S46,Sime Road,Sime Road,0.0,,,,,
2020-09-23,2020,9,23,S46,Sime Road,Sime Road,0.0,,,,,
2020-09-24,2020,9,24,S46,Sime Road,Sime Road,10.0,,,,,
2020-09-25,2020,9,25,S46,Sime Road,Sime Road,20.0,,,,,
2020-09-26,2020,9,26,S46,Sime Road,Sime Road,69.0,,,,,
2020-09-27,2020,9,27,S46,Sime Road,Sime Road,10.0,,,,,
2020-09-28,2020,9,28,S46,Sime Road,Sime Road,0.2,,,,,
2020-09-29,2020,9,29,S46,Sime Road,Sime Road,1.2,,,,,
2020-09-30,2020,9,30,S46,Sime Road,Sime Road,8.0,,,,,
2020-10-01,2020,10,1,S46,Sime Road,Sime Road,1.6,,,,,
2020-10-02,2020,10,2,S46,Sime Road,Sime Road,11.4,,,,,
2020-10-03,2020,10,3,S46,Sime Road,Sime Road,9.2,,,,,
2020-10-04,2020,10,4,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-05,2020,10,5,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-06,2020,10,6,S46,Sime Road,Sime Road,0.4,,,,,
2020-10-07,2020,10,7,S46,Sime Road,Sime Road,2.8,,,,,
2020-10-08,2020,10,8,S46,Sime Road,Sime Road,10.2,,,,,
2020-10-09,2020,10,9,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-10,2020,10,10,S46,Sime Road,Sime Road,5.8,,,,,
2020-10-11,2020,10,11,S46,Sime Road,Sime Road,3.4,,,,,
2020-10-12,2020,10,12,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-13,2020,10,13,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-14,2020,10,14,S46,Sime Road,Sime Road,2.2,,,,,
2020-10-15,2020,10,15,S46,Sime Road,Sime Road,7.6,,,,,
2020-10-16,2020,10,16,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-17,2020,10,17,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-18,2020,10,18,S46,Sime Road,Sime Road,1.4,,,,,
2020-10-19,2020,10,19,S46,Sime Road,Sime Road,1.8,,,,,
2020-10-20,2020,10,20,S46,Sime Road,Sime Road,9.2,,,,,
2020-10-21,2020,10,21,S46,Sime Road,Sime Road,3.6,,,,,
2020-10-22,2020,10,22,S46,Sime Road,Sime Road,7.6,,,,,
2020-10-23,2020,10,23,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-24,2020,10,24,S46,Sime Road,Sime Road,0.6,,,,,
2020-10-25,2020,10,25,S46,Sime Road,Sime Road,4.0,,,,,
2020-10-26,2020,10,26,S46,Sime Road,Sime Road,5.2,,,,,
2020-10-27,2020,10,27,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-28,2020,10,28,S46,Sime Road,Sime Road,24.8,,,,,
2020-10-29,2020,10,29,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-30,2020,10,30,S46,Sime Road,Sime Road,0.0,,,,,
2020-10-31,2020,10,31,S46,Sime Road,Sime Road,24.4,,,,,
2020-11-01,2020,11,1,S46,Sime Road,Sime Road,0.2,,,,,
2020-11-02,2020,11,2,S46,Sime Road,Sime Road,29.8,,,,,
2020-11-03,2020,11,3,S46,Sime Road,Sime Road,0.6,,,,,
2020-11-04,2020,11,4,S46,Sime Road,Sime Road,36.6,,,,,
2020-11-05,2020,11,5,S46,Sime Road,Sime Road,0.2,,,,,
2020-11-06,2020,11,6,S46,Sime Road,Sime Road,0.0,,,,,
2020-11-07,2020,11,7,S46,Sime Road,Sime Road,17.6,,,,,
2020-11-08,2020,11,8,S46,Sime Road,Sime Road,4.0,,,,,
2020-11-09,2020,11,9,S46,Sime Road,Sime Road,0.0,,,,,
2020-11-10,2020,11,10,S46,Sime Road,Sime Road,17.8,,,,,
2020-11-11,2020,11,11,S46,Sime Road,Sime Road,0.0,,,,,
2020-11-12,2020,11,12,S46,Sime Road,Sime Road,0.0,,,,,
2020-11-13,2020,11,13,S46,Sime Road,Sime Road,0.0,,,,,
2020-11-14,2020,11,14,S46,Sime Road,Sime Road,18.6,,,,,
2020-11-15,2020,11,15,S46,Sime Road,Sime Road,30.2,,,,,
2020-11-16,2020,11,16,S46,Sime Road,Sime Road,8.8,,,,,
2020-11-17,2020,11,17,S46,Sime Road,Sime Road,0.8,,,,,
2020-11-18,2020,11,18,S46,Sime Road,Sime Road,0.0,,,,,
2020-11-19,2020,11,19,S46,Sime Road,Sime Road,2.8,,,,,
2020-11-20,2020,11,20,S46,Sime Road,Sime Road,1.0,,,,,
2020-11-21,2020,11,21,S46,Sime Road,Sime Road,9.4,,,,,
2020-11-22,2020,11,22,S46,Sime Road,Sime Road,56.8,,,,,
2020-11-23,2020,11,23,S46,Sime Road,Sime Road,16.2,,,,,
2020-11-24,2020,11,24,S46,Sime Road,Sime Road,0.4,,,,,
2020-11-25,2020,11,25,S46,Sime Road,Sime Road,0.0,,,,,
2020-11-26,2020,11,26,S46,Sime Road,Sime Road,2.2,,,,,
2020-11-27,2020,11,27,S46,Sime Road,Sime Road,0.2,,,,,
2020-11-28,2020,11,28,S46,Sime Road,Sime Road,4.4,,,,,
2020-11-29,2020,11,29,S46,Sime Road,Sime Road,0.2,,,,,
2020-11-30,2020,11,30,S46,Sime Road,Sime Road,0.0,,,,,
2013-01-01,2013,1,1,S50,Clementi Road,Clementi Road,2.4,26.8,33.0,23.2,3.8,24.8
2013-01-02,2013,1,2,S50,Clementi Road,Clementi Road,2.6,26.1,31.5,23.4,4.1,36.4
2013-01-03,2013,1,3,S50,Clementi Road,Clementi Road,1.0,26.6,31.1,24.6,4.1,26.6
2013-01-04,2013,1,4,S50,Clementi Road,Clementi Road,14.8,26.8,31.9,23.8,5.2,32.0
2013-01-05,2013,1,5,S50,Clementi Road,Clementi Road,0.0,27.6,31.3,25.0,5.2,28.4
2013-01-06,2013,1,6,S50,Clementi Road,Clementi Road,0.0,28.2,32.4,24.9,4.4,21.6
2013-01-07,2013,1,7,S50,Clementi Road,Clementi Road,0.0,29.2,34.1,25.8,6.0,33.1
2013-01-08,2013,1,8,S50,Clementi Road,Clementi Road,3.2,27.2,32.3,24.4,6.0,41.4
2013-01-09,2013,1,9,S50,Clementi Road,Clementi Road,3.0,26.7,31.4,24.4,5.2,37.4
2013-01-10,2013,1,10,S50,Clementi Road,Clementi Road,0.2,27.0,30.6,24.6,4.8,22.3
2013-01-11,2013,1,11,S50,Clementi Road,Clementi Road,8.8,27.0,32.0,24.3,5.5,27.4
2013-01-12,2013,1,12,S50,Clementi Road,Clementi Road,0.0,27.2,32.4,24.7,4.6,22.7
2013-01-13,2013,1,13,S50,Clementi Road,Clementi Road,0.0,26.5,30.9,24.7,4.2,23.0
2013-01-14,2013,1,14,S50,Clementi Road,Clementi Road,31.6,26.5,31.1,23.4,6.2,34.6
2013-01-15,2013,1,15,S50,Clementi Road,Clementi Road,1.8,26.6,30.9,24.7,7.2,32.8
2013-01-16,2013,1,16,S50,Clementi Road,Clementi Road,1.8,26.8,29.9,25.1,7.4,37.1
2013-01-17,2013,1,17,S50,Clementi Road,Clementi Road,0.0,27.2,31.4,24.6,7.6,34.6
2013-01-18,2013,1,18,S50,Clementi Road,Clementi Road,49.0,27.0,32.4,24.4,6.0,28.1
2013-01-19,2013,1,19,S50,Clementi Road,Clementi Road,22.2,23.5,24.4,22.4,5.3,25.2
2013-01-20,2013,1,20,S50,Clementi Road,Clementi Road,1.6,24.3,26.3,23.4,4.4,24.1
2013-01-21,2013,1,21,S50,Clementi Road,Clementi Road,0.8,26.7,30.6,23.6,5.7,31.3
2013-01-22,2013,1,22,S50,Clementi Road,Clementi Road,0.8,25.7,28.2,23.9,5.5,34.2
2013-01-23,2013,1,23,S50,Clementi Road,Clementi Road,0.0,27.0,30.9,24.7,6.5,35.3
2013-01-24,2013,1,24,S50,Clementi Road,Clementi Road,4.4,26.8,30.7,25.0,6.5,29.2
2013-01-25,2013,1,25,S50,Clementi Road,Clementi Road,0.0,26.9,30.6,24.4,6.6,35.6
2013-01-26,2013,1,26,S50,Clementi Road,Clementi Road,0.0,27.2,31.1,24.9,7.1,36.0
2013-01-27,2013,1,27,S50,Clementi Road,Clementi Road,0.0,26.9,30.9,24.6,7.2,33.1
2013-01-28,2013,1,28,S50,Clementi Road,Clementi Road,0.0,27.2,30.8,24.7,6.7,31.7
2013-01-29,2013,1,29,S50,Clementi Road,Clementi Road,0.0,27.1,31.2,24.5,8.0,40.3
2013-01-30,2013,1,30,S50,Clementi Road,Clementi Road,0.0,27.4,31.5,24.5,7.7,34.2
2013-01-31,2013,1,31,S50,Clementi Road,Clementi Road,0.0,27.4,31.5,24.9,7.8,37.1
2013-02-01,2013,2,1,S50,Clementi Road,Clementi Road,0.0,27.5,31.3,25.2,9.0,40.3
2013-02-02,2013,2,2,S50,Clementi Road,Clementi Road,0.0,28.0,32.8,25.0,7.5,44.6
2013-02-03,2013,2,3,S50,Clementi Road,Clementi Road,27.0,25.7,28.9,24.2,4.7,29.5
2013-02-04,2013,2,4,S50,Clementi Road,Clementi Road,0.6,26.4,29.2,24.0,5.3,28.1
2013-02-05,2013,2,5,S50,Clementi Road,Clementi Road,50.0,25.6,29.8,22.6,4.2,24.1
2013-02-06,2013,2,6,S50,Clementi Road,Clementi Road,20.6,25.4,29.1,23.7,3.5,24.5
2013-02-07,2013,2,7,S50,Clementi Road,Clementi Road,22.8,25.9,31.8,23.7,4.2,29.2
2013-02-08,2013,2,8,S50,Clementi Road,Clementi Road,66.8,25.3,29.5,23.0,3.2,30.2
2013-02-09,2013,2,9,S50,Clementi Road,Clementi Road,21.0,25.6,31.9,22.9,3.9,30.6
2013-02-10,2013,2,10,S50,Clementi Road,Clementi Road,34.0,24.2,25.4,22.5,5.6,28.4
2013-02-11,2013,2,11,S50,Clementi Road,Clementi Road,0.0,25.4,29.3,23.4,4.0,29.2
2013-02-12,2013,2,12,S50,Clementi Road,Clementi Road,18.6,25.6,28.5,23.3,5.2,27.4
2013-02-13,2013,2,13,S50,Clementi Road,Clementi Road,5.2,26.5,30.4,24.1,5.2,37.4
2013-02-14,2013,2,14,S50,Clementi Road,Clementi Road,37.4,24.5,27.6,23.0,3.8,27.7
2013-02-15,2013,2,15,S50,Clementi Road,Clementi Road,9.8,25.3,29.9,23.2,4.6,33.1
2013-02-16,2013,2,16,S50,Clementi Road,Clementi Road,9.6,25.5,30.4,24.0,4.0,34.6
2013-02-17,2013,2,17,S50,Clementi Road,Clementi Road,0.0,24.6,25.7,23.8,4.0,27.7
2013-02-18,2013,2,18,S50,Clementi Road,Clementi Road,22.8,26.0,31.8,23.9,4.6,30.2
2013-02-19,2013,2,19,S50,Clementi Road,Clementi Road,5.0,25.7,28.0,24.5,4.4,21.2
2013-02-20,2013,2,20,S50,Clementi Road,Clementi Road,1.0,26.9,31.6,24.6,4.2,27.0
2013-02-21,2013,2,21,S50,Clementi Road,Clementi Road,23.0,26.1,28.8,23.5,4.2,31.0
2013-02-22,2013,2,22,S50,Clementi Road,Clementi Road,0.0,27.4,32.6,24.4,6.8,28.8
2013-02-23,2013,2,23,S50,Clementi Road,Clementi Road,0.0,28.0,32.3,24.6,6.5,34.2
2013-02-24,2013,2,24,S50,Clementi Road,Clementi Road,0.0,27.9,31.2,25.4,6.0,28.1
2013-02-25,2013,2,25,S50,Clementi Road,Clementi Road,6.6,27.2,31.5,24.4,5.1,30.6
2013-02-26,2013,2,26,S50,Clementi Road,Clementi Road,40.6,26.6,32.2,24.5,4.8,24.5
2013-02-27,2013,2,27,S50,Clementi Road,Clementi Road,0.2,27.1,32.7,24.4,4.0,32.0
2013-02-28,2013,2,28,S50,Clementi Road,Clementi Road,0.0,27.7,33.3,25.1,4.0,20.2
2013-03-01,2013,3,1,S50,Clementi Road,Clementi Road,0.0,28.1,33.3,25.5,5.1,25.2
2013-03-02,2013,3,2,S50,Clementi Road,Clementi Road,9.2,27.4,33.7,24.2,5.6,30.2
2013-03-03,2013,3,3,S50,Clementi Road,Clementi Road,0.0,27.6,31.3,25.3,7.9,39.2
2013-03-04,2013,3,4,S50,Clementi Road,Clementi Road,0.0,27.8,31.6,24.9,6.9,38.5
2013-03-05,2013,3,5,S50,Clementi Road,Clementi Road,0.0,27.5,31.3,25.5,6.6,35.3
2013-03-06,2013,3,6,S50,Clementi Road,Clementi Road,0.4,27.4,30.6,25.1,6.3,29.5
2013-03-07,2013,3,7,S50,Clementi Road,Clementi Road,1.0,27.6,32.1,25.0,6.4,29.9
2013-03-08,2013,3,8,S50,Clementi Road,Clementi Road,0.0,27.7,32.0,25.4,7.7,35.6
2013-03-09,2013,3,9,S50,Clementi Road,Clementi Road,32.8,26.7,31.8,24.1,5.3,50.8
2013-03-10,2013,3,10,S50,Clementi Road,Clementi Road,17.6,26.8,32.5,24.1,4.9,31.7
2013-03-11,2013,3,11,S50,Clementi Road,Clementi Road,0.0,27.4,32.3,24.8,5.2,23.0
2013-03-12,2013,3,12,S50,Clementi Road,Clementi Road,0.0,27.7,33.4,24.4,5.2,22.7
2013-03-13,2013,3,13,S50,Clementi Road,Clementi Road,22.0,26.9,32.5,23.9,4.7,34.2
2013-03-14,2013,3,14,S50,Clementi Road,Clementi Road,30.8,26.7,32.7,23.7,4.9,26.6
2013-03-15,2013,3,15,S50,Clementi Road,Clementi Road,0.0,28.0,33.0,24.7,5.5,28.8
2013-03-16,2013,3,16,S50,Clementi Road,Clementi Road,0.0,28.2,32.5,25.3,5.3,25.2
2013-03-17,2013,3,17,S50,Clementi Road,Clementi Road,3.6,27.3,32.8,25.7,4.5,24.8
2013-03-18,2013,3,18,S50,Clementi Road,Clementi Road,0.0,28.1,33.6,24.9,5.8,24.1
2013-03-19,2013,3,19,S50,Clementi Road,Clementi Road,16.6,27.8,33.7,25.3,5.6,23.4
2013-03-20,2013,3,20,S50,Clementi Road,Clementi Road,0.0,28.4,32.4,25.5,5.2,28.1
2013-03-21,2013,3,21,S50,Clementi Road,Clementi Road,0.0,28.8,33.1,26.9,4.7,22.7
2013-03-22,2013,3,22,S50,Clementi Road,Clementi Road,26.2,27.7,32.1,24.2,4.1,24.1
2013-03-23,2013,3,23,S50,Clementi Road,Clementi Road,49.0,27.5,33.3,23.4,3.4,33.8
2013-03-24,2013,3,24,S50,Clementi Road,Clementi Road,1.4,27.8,33.3,25.7,3.8,26.6
2013-03-25,2013,3,25,S50,Clementi Road,Clementi Road,18.4,28.2,32.4,25.4,4.0,27.4
2013-03-26,2013,3,26,S50,Clementi Road,Clementi Road,1.8,27.7,32.9,23.0,3.5,29.9
