station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
S06,S06,2013,8,14,1.6,,30.1,26.4,9.0,27.7
S06,S06,2013,8,15,0.0,,31.7,26.1,13.5,31.3
S06,S06,2013,8,16,0.0,,31.2,26.0,14.1,33.5
S06,S06,2013,8,17,21.4,,32.1,24.2,6.8,25.9
S06,S06,2013,8,18,0.0,,31.6,24.3,4.2,14.8
S06,S06,2013,8,19,0.0,,32.4,26.0,5.6,20.5
S06,S06,2013,8,20,0.0,,31.6,26.5,4.0,20.5
S06,S06,2013,8,21,0.0,,31.2,27.1,5.4,16.6
S06,S06,2013,8,22,0.0,,32.5,27.2,5.7,16.6
S06,S06,2013,8,23,0.0,,32.2,27.2,6.1,16.6
S06,S06,2013,8,24,0.0,,33.0,27.3,6.1,16.6
S06,S06,2013,8,25,0.0,,32.8,27.1,7.6,18.4
S06,S06,2013,8,26,0.0,,30.5,26.7,5.8,16.6
S06,S06,2013,8,27,0.0,,32.4,27.5,11.7,31.3
S06,S06,2013,8,28,1.4,,32.0,24.7,10.4,48.2
S06,S06,2013,8,29,0.0,,32.1,25.4,9.0,40.7
S06,S06,2013,8,30,0.0,,32.0,25.9,9.1,42.5
S06,S06,2013,8,31,0.0,,33.0,27.1,8.9,27.7
S06,S06,2013,9,1,0.4,,30.8,25.7,8.8,33.5
S06,S06,2013,9,2,3.2,,32.9,24.7,9.1,31.3
S06,S06,2013,9,3,18.1,,30.8,23.4,6.8,25.9
S06,S06,2013,9,4,3.7,,30.1,23.7,8.7,37.1
S06,S06,2013,9,5,15.3,,27.2,23.7,8.5,27.7
S06,S06,2013,9,6,59.8,,28.9,22.4,9.6,27.7
S06,S06,2013,9,7,32.0,,28.7,22.5,8.3,27.7
S06,S06,2013,9,8,1.3,,31.4,23.2,9.1,27.7
S06,S06,2013,9,9,1.6,,30.5,24.4,10.3,29.5
S06,S06,2013,9,10,17.1,,28.0,23.2,7.0,37.1
S06,S06,2013,9,11,0.2,,31.3,25.6,5.1,14.8
S06,S06,2013,9,12,0.2,,31.7,26.6,10.1,35.3
S06,S06,2013,9,13,0.3,,31.9,27.0,10.3,38.9
S06,S06,2013,9,14,8.8,,31.5,27.1,11.4,38.9
S06,S06,2013,9,15,17.1,,27.9,23.6,8.7,40.7
S06,S06,2013,9,16,0.0,,31.8,25.3,8.7,24.1
S06,S06,2013,9,17,1.7,,30.7,25.4,8.9,31.3
S06,S06,2013,9,18,0.0,,31.8,26.8,11.1,31.3
S06,S06,2013,9,19,0.0,,32.5,27.1,13.2,38.9
S06,S06,2013,9,20,0.0,,32.2,27.3,15.0,31.3
S06,S06,2013,9,21,0.0,,32.0,27.3,16.1,37.1
S06,S06,2013,9,22,0.0,,32.8,27.3,15.8,35.3
S06,S06,2013,9,23,0.0,,33.2,27.5,13.8,29.5
S06,S06,2013,9,24,0.0,,33.1,27.6,15.2,38.9
S06,S06,2013,9,25,91.9,,30.2,22.5,8.1,48.2
S06,S06,2013,9,26,7.1,,30.1,23.7,8.4,50.0
S06,S06,2013,9,27,0.0,,31.9,26.5,10.7,27.7
S06,S06,2013,9,28,62.4,,33.3,22.5,8.2,33.5
S06,S06,2013,9,29,6.9,,32.5,23.3,9.3,44.3
S06,S06,2013,9,30,0.1,,30.2,25.4,11.1,29.5
S06,S06,2013,10,1,0.8,,32.7,24.2,11.8,33.5
S06,S06,2013,10,2,2.3,,29.0,24.3,9.7,37.1
S06,S06,2013,10,3,0.0,,31.9,26.0,7.8,25.9
S06,S06,2013,10,4,5.2,,32.2,23.7,12.6,31.3
S06,S06,2013,10,5,4.9,,33.0,23.2,11.4,35.3
