date,cluster_id,location,latitude,longitude,cases,recent_cases,total_cases,source_file
2016-06-30,27.0,hougang avenue 10 (block 511),1.3719567,103.8887509,1,1.0,2.0,160630-clusters.csv
2016-06-30,27.0,hougang avenue 10 (block 512),1.3714017,103.8888054,1,1.0,2.0,160630-clusters.csv
2016-06-30,28.0,hougang avenue 5 (block 304),1.3677,103.894926,1,2.0,2.0,160630-clusters.csv
2016-06-30,28.0,hougang avenue 5 (block 322),1.3670638,103.8971632,1,2.0,2.0,160630-clusters.csv
2016-06-30,29.0,kaki bukit avenue 3,1.33745,103.9086717,2,2.0,2.0,160630-clusters.csv
2016-06-30,30.0,lorong 27a geylang,1.3150183,103.8848457,1,2.0,2.0,160630-clusters.csv
2016-06-30,30.0,sims avenue 3,1.3111302,103.8716136,1,2.0,2.0,160630-clusters.csv
2016-06-30,31.0,simei street 1 (block 135),1.3479352,103.9570741,2,2.0,2.0,160630-clusters.csv
2016-06-30,32.0,sims drive (block 43a),1.3169439,103.8767065,1,1.0,2.0,160630-clusters.csv
2016-06-30,32.0,sims drive (block 44),1.3164043,103.8771131,1,1.0,2.0,160630-clusters.csv
2016-06-30,33.0,tampines avenue 8 (block 868b),1.3496905,103.929082,1,2.0,2.0,160630-clusters.csv
2016-06-30,33.0,tampines street 84 (block 871),1.354413,103.932566,1,2.0,2.0,160630-clusters.csv
2016-06-30,34.0,woodlands avenue 1 (block 337),1.4307517,103.7817747,1,2.0,2.0,160630-clusters.csv
2016-06-30,34.0,woodlands avenue 1 (block 341),1.431546,103.781053,1,2.0,2.0,160630-clusters.csv
2016-06-30,35.0,woodlands ring road (block 628a),1.435023,103.80082,1,2.0,2.0,160630-clusters.csv
2016-06-30,35.0,woodlands ring road (block 629),1.4341915,103.8009722,1,2.0,2.0,160630-clusters.csv
2016-07-04,1.0,admiralty drive (block 357a),1.450093,103.817001,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 359),1.4497395,103.815939,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 360c),1.4484943,103.8145123,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 467),1.4524532,103.8146276,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 467a),1.452823,103.8137299,4,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 467b),1.4513826,103.81373,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 468b),1.4500357,103.8142222,2,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 468d),1.4510394,103.814324,3,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 469),1.448361,103.813896,2,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 469a),1.4500078,103.8137162,7,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty drive (block 469b),1.4486988,103.8132774,3,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty link (block 402),1.453814,103.8156039,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,admiralty link (block 405),1.4533699,103.8160018,3,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,canberra road (block 420),1.452561,103.818836,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,canberra road (block 423),1.4537119,103.818214,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,sembawang drive (block 406),1.4529974,103.8170158,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,sembawang drive (block 411),1.452294,103.818047,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,sembawang drive (block 470),1.451642,103.8150676,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,sembawang drive (block 471),1.45189,103.8157049,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,sembawang drive (block 478),1.4525532,103.8162965,1,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,sembawang drive (block 480),1.4522363,103.8151565,4,2.0,42.0,160704-clusters.csv
2016-07-04,1.0,sembawang drive (block 481),1.4527645,103.815155,1,2.0,42.0,160704-clusters.csv
2016-07-04,2.0,dunbar walk,1.312611,103.9166789,6,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,kurau grove,1.3119023,103.915054,3,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,kurau place,1.3118488,103.914504,5,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,kurau terrace,1.3120044,103.9155887,3,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong k telok kurau (la vida @ 130),1.31365,103.914738,1,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong j telok kurau,1.3140902,103.910914,1,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong l telok kurau,1.3118335,103.9110688,6,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong m telok kurau,1.3107682,103.9115566,3,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong l telok kurau (blu coral),1.3128,103.914414,1,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong l telok kurau (pinehurst condominium),1.312485,103.915027,7,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong l telok kurau (the espira),1.312131,103.914694,1,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong m telok kurau (goldleaf mansions),1.31154,103.915895,1,19.0,39.0,160704-clusters.csv
2016-07-04,2.0,lorong n telok kurau (the lucent),1.312667,103.914893,1,19.0,39.0,160704-clusters.csv
2016-07-04,3.0,jalan eunos,1.3243633,103.9054879,1,11.0,32.0,160704-clusters.csv
2016-07-04,3.0,jalan ishak,1.3250645,103.9078557,8,11.0,32.0,160704-clusters.csv
2016-07-04,3.0,jalan ismail,1.3230901,103.9069876,9,11.0,32.0,160704-clusters.csv
2016-07-04,3.0,lorong marican,1.3221289,103.9083916,11,11.0,32.0,160704-clusters.csv
2016-07-04,3.0,lorong salleh (sunny lodge),1.324361,103.906815,1,11.0,32.0,160704-clusters.csv
2016-07-04,3.0,lorong salleh,1.3237016,103.9068807,2,11.0,32.0,160704-clusters.csv
2016-07-04,4.0,hacienda grove (the hacienda),1.313672,103.927061,8,7.0,28.0,160704-clusters.csv
2016-07-04,4.0,jalan tua kong,1.3156108,103.9257806,1,7.0,28.0,160704-clusters.csv
2016-07-04,4.0,jalan tua kong (crescendo park),1.313833,103.926094,1,7.0,28.0,160704-clusters.csv
2016-07-04,4.0,jalan ulu siglap,1.3145096,103.9278121,12,7.0,28.0,160704-clusters.csv
2016-07-04,4.0,lorong abu talib,1.3157458,103.9289601,1,7.0,28.0,160704-clusters.csv
2016-07-04,4.0,upper east coast road (lodge 77),1.313238,103.927427,1,7.0,28.0,160704-clusters.csv
2016-07-04,4.0,upper east coast road (siglap lodge),1.313636,103.928579,1,7.0,28.0,160704-clusters.csv
2016-07-04,4.0,woo mon chew road,1.315471,103.929478,3,7.0,28.0,160704-clusters.csv
2016-07-04,5.0,tampines avenue 8 (block 878),1.35219,103.931279,1,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines avenue 8 (block 891),1.3491298,103.9310667,1,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines avenue 8 (block 892a),1.348862,103.92954,1,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 81 (block 887),1.3504501,103.9318355,3,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 81 (block 888),1.3508579,103.931033,1,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 83 (block 837),1.350902,103.934264,1,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 83 (block 884),1.351501,103.932736,2,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 83 (block 886),1.351025,103.932154,1,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 84 (block 876),1.3530944,103.9312062,3,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 84 (block 877),1.352494,103.931454,1,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 84 (block 882),1.352018,103.933357,1,3.0,20.0,160704-clusters.csv
2016-07-04,5.0,tampines street 84 (block 883),1.351921,103.932892,4,3.0,20.0,160704-clusters.csv
2016-07-04,6.0,woodlands drive 50 (block 889a),1.4374897,103.7923736,1,4.0,15.0,160704-clusters.csv
2016-07-04,6.0,woodlands drive 50 (block 889c),1.437849,103.792592,1,4.0,15.0,160704-clusters.csv
2016-07-04,6.0,woodlands drive 50 (block 890a),1.438156,103.792651,2,4.0,15.0,160704-clusters.csv
2016-07-04,6.0,woodlands drive 50 (block 891a),1.4377675,103.7911997,4,4.0,15.0,160704-clusters.csv
2016-07-04,6.0,woodlands drive 50 (block 892a),1.4373435,103.7901826,4,4.0,15.0,160704-clusters.csv
2016-07-04,6.0,woodlands drive 50 (block 892b),1.4375595,103.7896244,1,4.0,15.0,160704-clusters.csv
2016-07-04,6.0,woodlands drive 50 (block 893a),1.4368351,103.7904545,1,4.0,15.0,160704-clusters.csv
2016-07-04,6.0,woodlands drive 50 (block 896b),1.43697,103.7926089,1,4.0,15.0,160704-clusters.csv
2016-07-04,7.0,fernvale lane (block 403),1.388645,103.873022,1,7.0,12.0,160704-clusters.csv
2016-07-04,7.0,fernvale lane (block 403b),1.3888673,103.873159,2,7.0,12.0,160704-clusters.csv
2016-07-04,7.0,fernvale lane (block 403d),1.388336,103.8732085,2,7.0,12.0,160704-clusters.csv
2016-07-04,7.0,fernvale lane (block 405b),1.3892173,103.8736211,1,7.0,12.0,160704-clusters.csv
2016-07-04,7.0,fernvale lane (block 405c),1.3893597,103.873371,1,7.0,12.0,160704-clusters.csv
2016-07-04,7.0,fernvale lane (the topiary),1.388172,103.872256,2,7.0,12.0,160704-clusters.csv
2016-07-04,7.0,fernvale road (block 406a),1.3879457,103.8742732,2,7.0,12.0,160704-clusters.csv
2016-07-04,7.0,fernvale road (block 406b),1.3887022,103.8742486,1,7.0,12.0,160704-clusters.csv
2016-07-04,8.0,jalan chermai,1.3859426,103.8728915,1,4.0,7.0,160704-clusters.csv
2016-07-04,8.0,jalan kenarah,1.3847832,103.8717117,2,4.0,7.0,160704-clusters.csv
2016-07-04,8.0,jalan lekub,1.384743,103.8711503,1,4.0,7.0,160704-clusters.csv
2016-07-04,8.0,jalan rengas,1.3852781,103.8715138,2,4.0,7.0,160704-clusters.csv
2016-07-04,8.0,seletar court,1.3864438,103.8717651,1,4.0,7.0,160704-clusters.csv
2016-07-04,9.0,kaki bukit industrial terrace,1.3357978,103.9021495,6,4.0,6.0,160704-clusters.csv
2016-07-04,10.0,fulton avenue,1.3618407,103.8337483,3,4.0,5.0,160704-clusters.csv
2016-07-04,10.0,fulton road,1.3616189,103.832737,1,4.0,5.0,160704-clusters.csv
2016-07-04,10.0,sin ming avenue (block 404),1.362625,103.833902,1,4.0,5.0,160704-clusters.csv
2016-07-04,11.0,loyang rise,1.363207,103.964798,5,1.0,5.0,160704-clusters.csv
2016-07-04,12.0,ang mo kio avenue 10 (block 469),1.364574,103.856711,1,2.0,4.0,160704-clusters.csv
2016-07-04,12.0,ang mo kio avenue 10 (block 472),1.3631851,103.858097,1,2.0,4.0,160704-clusters.csv
2016-07-04,12.0,ang mo kio avenue 10 (block 473),1.3630739,103.857041,1,2.0,4.0,160704-clusters.csv
2016-07-04,12.0,ang mo kio avenue 10 (block 476),1.3623793,103.8576022,1,2.0,4.0,160704-clusters.csv
2016-07-04,13.0,bedok reservoir road (block 141),1.3353784,103.9133739,1,2.0,4.0,160704-clusters.csv
2016-07-04,13.0,bedok reservoir road (block 142),1.3356724,103.9132343,1,2.0,4.0,160704-clusters.csv
2016-07-04,13.0,bedok reservoir road (block 146),1.3346039,103.911889,2,2.0,4.0,160704-clusters.csv
2016-07-04,14.0,bedok reservoir road (block 605),1.330231,103.913374,2,3.0,4.0,160704-clusters.csv
2016-07-04,14.0,bedok reservoir road (block 616),1.3316203,103.9149925,2,3.0,4.0,160704-clusters.csv
2016-07-04,15.0,jalan usaha,1.345113,103.8828221,3,2.0,4.0,160704-clusters.csv
2016-07-04,15.0,thrift drive,1.3440044,103.8834729,1,2.0,4.0,160704-clusters.csv
2016-07-04,16.0,serangoon avenue 4 (block 225),1.356956,103.870077,1,3.0,4.0,160704-clusters.csv
2016-07-04,16.0,summer place,1.3565294,103.8688692,3,3.0,4.0,160704-clusters.csv
2016-07-04,17.0,yishun avenue 1 (the estuary),1.410617,103.831094,4,3.0,4.0,160704-clusters.csv
2016-07-04,18.0,fernvale road (block 443a),1.39117,103.874321,1,2.0,3.0,160704-clusters.csv
2016-07-04,18.0,jalan kayu (block 446c),1.39228,103.873566,2,2.0,3.0,160704-clusters.csv
2016-07-04,19.0,tanjong rhu road (sanctuary green),1.296814,103.871771,1,2.0,3.0,160704-clusters.csv
2016-07-04,19.0,tanjong rhu road (water place),1.296362,103.872589,2,2.0,3.0,160704-clusters.csv
2016-07-04,20.0,woodlands avenue 1 (block 337),1.4307517,103.7817747,1,3.0,3.0,160704-clusters.csv
2016-07-04,20.0,woodlands avenue 1 (block 341),1.431546,103.781053,1,3.0,3.0,160704-clusters.csv
2016-07-04,20.0,woodlands street 32 (block 323),1.431189,103.779234,1,3.0,3.0,160704-clusters.csv
2016-07-04,21.0,amber road (16 @ amber),1.3020855,103.9009598,2,2.0,2.0,160704-clusters.csv
2016-07-04,22.0,belgravia drive,1.37919,103.865797,2,1.0,2.0,160704-clusters.csv
2016-07-04,23.0,bishan street 13 (block 184),1.3500707,103.8525473,1,2.0,2.0,160704-clusters.csv
2016-07-04,23.0,bishan street 13 (block 191),1.35051,103.851208,1,2.0,2.0,160704-clusters.csv
2016-07-04,24.0,dairy farm road (the dairy farm),1.3618794,103.7753145,2,1.0,2.0,160704-clusters.csv
2016-07-04,25.0,hougang avenue 10 (block 511),1.3719567,103.8887509,1,1.0,2.0,160704-clusters.csv
2016-07-04,25.0,hougang avenue 10 (block 512),1.3714017,103.8888054,1,1.0,2.0,160704-clusters.csv
2016-07-04,26.0,hougang avenue 5 (block 304),1.3677,103.894926,1,2.0,2.0,160704-clusters.csv
2016-07-04,26.0,hougang avenue 5 (block 322),1.3670638,103.8971632,1,2.0,2.0,160704-clusters.csv
2016-07-04,27.0,jalan besar,1.3088238,103.8574999,1,2.0,2.0,160704-clusters.csv
2016-07-04,27.0,petain road,1.3121536,103.8581934,1,2.0,2.0,160704-clusters.csv
2016-07-04,28.0,jalan rumah tinggi (block 8),1.2885723,103.8080383,1,2.0,2.0,160704-clusters.csv
2016-07-04,28.0,jalan rumah tinggi (block 36),1.2885685,103.8087054,1,2.0,2.0,160704-clusters.csv
2016-07-04,29.0,kaki bukit avenue 3,1.33745,103.9086717,2,2.0,2.0,160704-clusters.csv
2016-07-04,30.0,lorong 27a geylang,1.3150183,103.8848457,1,2.0,2.0,160704-clusters.csv
2016-07-04,30.0,sims avenue 3,1.3111302,103.8716136,1,2.0,2.0,160704-clusters.csv
2016-07-04,31.0,lorong 4 toa payoh (block 73),1.333581,103.851078,1,2.0,2.0,160704-clusters.csv
2016-07-04,31.0,lorong 5 toa payoh (block 64),1.336035,103.852547,1,2.0,2.0,160704-clusters.csv
2016-07-04,32.0,sembawang drive (block 313),1.444359,103.8215601,1,2.0,2.0,160704-clusters.csv
2016-07-04,32.0,sembawang drive (block 314),1.443817,103.8211843,1,2.0,2.0,160704-clusters.csv
2016-07-04,33.0,simei street 1 (block 135),1.3479352,103.9570741,2,2.0,2.0,160704-clusters.csv
2016-07-04,34.0,tampines avenue 8 (block 868b),1.3496905,103.929082,1,2.0,2.0,160704-clusters.csv
2016-07-04,34.0,tampines street 84 (block 871),1.354413,103.932566,1,2.0,2.0,160704-clusters.csv
2016-07-04,35.0,ubi avenue 1 (block 343),1.3265759,103.9004749,1,2.0,2.0,160704-clusters.csv
2016-07-04,35.0,ubi avenue 1 (block 349),1.325829,103.900429,1,2.0,2.0,160704-clusters.csv
2016-07-04,36.0,woodlands ring road (block 628a),1.435023,103.80082,1,1.0,2.0,160704-clusters.csv
2016-07-04,36.0,woodlands ring road (block 629),1.4341915,103.8009722,1,1.0,2.0,160704-clusters.csv
2016-07-12,1.0,dunbar walk,1.312611,103.9166789,10,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,east coast road (ocean park),1.310066,103.918318,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,jalan baiduri,1.3117906,103.9137921,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,kurau grove,1.3119023,103.915054,4,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,kurau place,1.3118488,103.914504,6,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,kurau terrace,1.3120044,103.9155887,4,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong j telok kurau (jersey lodge),1.314846,103.914765,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong k telok kurau (la vida @ 130),1.31365,103.914738,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong k telok kurau (sunny parc),1.313618,103.914684,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong j telok kurau,1.3140902,103.910914,2,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong k telok kurau,1.3128427,103.9106438,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong l telok kurau,1.3118335,103.9110688,9,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong m telok kurau,1.3107682,103.9115566,5,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong l telok kurau (blu coral),1.3128,103.914414,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong l telok kurau (heritage residences),1.312328,103.912332,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong l telok kurau (pinehurst condominium),1.312485,103.915027,8,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong l telok kurau (the cherrywood),1.312343,103.914555,3,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong l telok kurau (the espira),1.312131,103.914694,2,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong m telok kurau (goldleaf mansions),1.31154,103.915895,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong n telok kurau (the ambrosia),1.310676,103.916512,1,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,lorong n telok kurau (the lucent),1.312667,103.914893,2,29.0,66.0,160712-clusters.csv
2016-07-12,1.0,roseburn avenue,1.3150295,103.9179912,1,29.0,66.0,160712-clusters.csv
2016-07-12,2.0,jalan daud,1.325903,103.9083536,5,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,jalan eunos,1.3243633,103.9054879,1,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,jalan hussein,1.3243938,103.9086285,1,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,jalan ishak,1.3250645,103.9078557,9,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,jalan ismail,1.3230901,103.9069876,10,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,lorong marican,1.3221289,103.9083916,14,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,lorong marzuki,1.3224371,103.9089213,3,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,lorong melayu,1.3232502,103.9099563,1,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,lorong salleh (sunny lodge),1.324361,103.906815,1,14.0,47.0,160712-clusters.csv
2016-07-12,2.0,lorong salleh,1.3237016,103.9068807,2,14.0,47.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 357a),1.450093,103.817001,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 359),1.4497395,103.815939,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 359c),1.4492977,103.8143861,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 360c),1.4484943,103.8145123,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 467),1.4524532,103.8146276,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 467a),1.452823,103.8137299,5,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 467b),1.4513826,103.81373,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 468a),1.45036,103.813875,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 468b),1.4500357,103.8142222,2,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 468d),1.4510394,103.814324,3,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 469),1.448361,103.813896,2,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 469a),1.4500078,103.8137162,7,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty drive (block 469b),1.4486988,103.8132774,3,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty link (block 402),1.453814,103.8156039,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,admiralty link (block 405),1.4533699,103.8160018,3,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,canberra road (block 420),1.452561,103.818836,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,canberra road (block 423),1.4537119,103.818214,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,sembawang drive (block 406),1.4529974,103.8170158,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,sembawang drive (block 411),1.452294,103.818047,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,sembawang drive (block 470),1.451642,103.8150676,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,sembawang drive (block 471),1.45189,103.8157049,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,sembawang drive (block 478),1.4525532,103.8162965,1,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,sembawang drive (block 480),1.4522363,103.8151565,5,4.0,46.0,160712-clusters.csv
2016-07-12,3.0,sembawang drive (block 481),1.4527645,103.815155,1,4.0,46.0,160712-clusters.csv
2016-07-12,4.0,tampines avenue 8 (block 878),1.35219,103.931279,2,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines avenue 8 (block 880a),1.352011,103.931962,1,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines avenue 8 (block 891),1.3491298,103.9310667,1,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines avenue 8 (block 892a),1.348862,103.92954,1,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 81 (block 887),1.3504501,103.9318355,3,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 81 (block 888),1.3508579,103.931033,1,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 81 (block 894),1.348652,103.9318953,2,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 83 (block 837),1.350902,103.934264,1,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 83 (block 884),1.351501,103.932736,2,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 83 (block 886),1.351025,103.932154,2,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 84 (block 876),1.3530944,103.9312062,5,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 84 (block 877),1.352494,103.931454,2,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 84 (block 881),1.352306,103.932625,1,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 84 (block 882),1.352018,103.933357,1,7.0,29.0,160712-clusters.csv
2016-07-12,4.0,tampines street 84 (block 883),1.351921,103.932892,4,7.0,29.0,160712-clusters.csv
2016-07-12,5.0,fernvale lane (block 403),1.388645,103.873022,1,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale lane (block 403a),1.3890308,103.8733878,1,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale lane (block 403b),1.3888673,103.873159,4,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale lane (block 403d),1.388336,103.8732085,2,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale lane (block 405a),1.3889275,103.873885,2,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale lane (block 405b),1.3892173,103.8736211,3,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale lane (block 405c),1.3893597,103.873371,2,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale lane (the topiary),1.388172,103.872256,2,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale road (block 406a),1.3879457,103.8742732,2,9.0,20.0,160712-clusters.csv
2016-07-12,5.0,fernvale road (block 406b),1.3887022,103.8742486,1,9.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 889a),1.4374897,103.7923736,1,4.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 889c),1.437849,103.792592,1,4.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 890a),1.438156,103.792651,2,4.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 891a),1.4377675,103.7911997,6,4.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 891b),1.4378855,103.7905199,2,4.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 892a),1.4373435,103.7901826,5,4.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 892b),1.4375595,103.7896244,1,4.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 893a),1.4368351,103.7904545,1,4.0,20.0,160712-clusters.csv
2016-07-12,6.0,woodlands drive 50 (block 896b),1.43697,103.7926089,1,4.0,20.0,160712-clusters.csv
2016-07-12,7.0,jalan chermai,1.3859426,103.8728915,1,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,jalan kenarah,1.3847832,103.8717117,2,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,jalan keruing,1.3842386,103.8738575,2,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,jalan ketumbit,1.3847563,103.874417,1,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,jalan lakum,1.3852338,103.8723126,1,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,jalan lekub,1.384743,103.8711503,2,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,jalan redop,1.38541,103.870633,1,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,jalan rengas,1.3852781,103.8715138,2,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,kelulut hill,1.3839438,103.8733497,2,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,seletar court,1.3864438,103.8717651,1,8.0,17.0,160712-clusters.csv
2016-07-12,7.0,seletar road (seletar park residence),1.386571,103.869065,2,8.0,17.0,160712-clusters.csv
2016-07-12,8.0,belgravia drive,1.37919,103.865797,6,8.0,11.0,160712-clusters.csv
2016-07-12,8.0,stratton walk,1.3795217,103.8668934,2,8.0,11.0,160712-clusters.csv
2016-07-12,8.0,stratton place,1.3801641,103.8669051,2,8.0,11.0,160712-clusters.csv
2016-07-12,8.0,stratton road,1.3808994,103.8662928,1,8.0,11.0,160712-clusters.csv
2016-07-12,9.0,loyang rise,1.363207,103.964798,7,3.0,8.0,160712-clusters.csv
2016-07-12,9.0,loyang view,1.3643145,103.9666893,1,3.0,8.0,160712-clusters.csv
2016-07-12,10.0,eunos crescent (block 9),1.3219529,103.9021509,1,7.0,7.0,160712-clusters.csv
2016-07-12,10.0,eunos crescent (block 12),1.3222536,103.9041588,1,7.0,7.0,160712-clusters.csv
